iso3,indicator,year,quintile,value,source
LBR,TECI_ORS,2013,WQ1,56.8,Demographic and Health Survey 2013
LBR,TECI_ORS,2013,WQ2,66.1,Demographic and Health Survey 2013
LBR,TECI_ORS,2013,WQ3,70.4,Demographic and Health Survey 2013
LBR,TECI_ORS,2013,WQ4,59.3,Demographic and Health Survey 2013
LBR,TECI_ORS,2013,WQ5,44.1,Demographic and Health Survey 2013
LBR,TECI_ORS,2020,ALL,54.1,Demographic and Health Survey 2019-2020
LBR,TECI_ORS,2020,WQ1,54.1,Demographic and Health Survey 2019-2020
LBR,TECI_ORS,2020,WQ2,56.6,Demographic and Health Survey 2019-2020
LBR,TECI_ORS,2020,WQ3,52.0,Demographic and Health Survey 2019-2020
LBR,TECI_ORS,2020,WQ4,56.7,Demographic and Health Survey 2019-2020
LBR,TECI_ORS,2020,WQ5,50.0,Demographic and Health Survey 2019-2020
LBR,TECI_PNEUHCP,2007,ALL,62.0,Demographic and Health Survey 2006-2007
LBR,TECI_PNEUHCP,2007,WQ1,59.0,Demographic and Health Survey 2006-2007
LBR,TECI_PNEUHCP,2007,WQ2,46.0,Demographic and Health Survey 2006-2007
LBR,TECI_PNEUHCP,2007,WQ3,72.0,Demographic and Health Survey 2006-2007
LBR,TECI_PNEUHCP,2007,WQ4,62.0,Demographic and Health Survey 2006-2007
LBR,TECI_PNEUHCP,2013,ALL,50.7,Demographic and Health Survey 2013
LBR,TECI_PNEUHCP,2013,WQ1,48.3,Demographic and Health Survey 2013
LBR,TECI_PNEUHCP,2013,WQ2,56.4,Demographic and Health Survey 2013
LBR,TECI_PNEUHCP,2013,WQ3,59.7,Demographic and Health Survey 2013
LBR,TECI_PNEUHCP,2020,ALL,78.4,Demographic and Health Survey 2019-2020
LBR,TECI_PNEUHCP,2020,WQ1,70.7,Demographic and Health Survey 2019-2020
LBR,TECI_PNEUHCP,2020,WQ2,84.3,Demographic and Health Survey 2019-2020
LBR,TECI_PNEUHCP,2020,WQ3,71.6,Demographic and Health Survey 2019-2020
LBR,TECI_PNEUHCP,2020,WQ4,74.6,Demographic and Health Survey 2019-2020
LSO,TECI_ORS,2000,ALL,53.9,Multiple Indicator Cluster Survey 2000
LSO,TECI_ORS,2000,WQ1,52.7,Multiple Indicator Cluster Survey 2000
LSO,TECI_ORS,2000,WQ2,50.0,Multiple Indicator Cluster Survey 2000
LSO,TECI_ORS,2000,WQ3,54.2,Multiple Indicator Cluster Survey 2000
LSO,TECI_ORS,2000,WQ4,53.3,Multiple Indicator Cluster Survey 2000
LSO,TECI_ORS,2000,WQ5,67.6,Multiple Indicator Cluster Survey 2000
LSO,TECI_ORS,2005,ALL,41.9,Demographic and Health Survey 2004-2005
LSO,TECI_ORS,2005,WQ1,35.4,Demographic and Health Survey 2004-2005
LSO,TECI_ORS,2005,WQ2,37.1,Demographic and Health Survey 2004-2005
LSO,TECI_ORS,2005,WQ3,48.1,Demographic and Health Survey 2004-2005
LSO,TECI_ORS,2005,WQ4,52.9,Demographic and Health Survey 2004-2005
LSO,TECI_ORS,2005,WQ5,39.4,Demographic and Health Survey 2004-2005
LSO,TECI_ORS,2009,ALL,51.3,Demographic and Health Survey 2009
LSO,TECI_ORS,2009,WQ1,50.7,Demographic and Health Survey 2009
LSO,TECI_ORS,2009,WQ2,45.2,Demographic and Health Survey 2009
LSO,TECI_ORS,2009,WQ3,51.9,Demographic and Health Survey 2009
LSO,TECI_ORS,2014,ALL,53.4,Demographic and Health Survey 2014
LSO,TECI_ORS,2014,WQ1,60.9,Demographic and Health Survey 2014
LSO,TECI_ORS,2014,WQ2,55.4,Demographic and Health Survey 2014
LSO,TECI_ORS,2014,WQ3,54.1,Demographic and Health Survey 2014
LSO,TECI_ORS,2014,WQ4,47.2,Demographic and Health Survey 2014
LSO,TECI_ORS,2018,ALL,39.7,Multiple Indicator Cluster Survey 2018
LSO,TECI_ORS,2018,WQ1,49.0,Multiple Indicator Cluster Survey 2018
LSO,TECI_ORS,2018,WQ2,27.1,Multiple Indicator Cluster Survey 2018
LSO,TECI_ORS,2018,WQ3,32.1,Multiple Indicator Cluster Survey 2018
LSO,TECI_ORS,2018,WQ4,46.2,Multiple Indicator Cluster Survey 2018
LSO,TECI_PNEUHCP,2000,ALL,49.0,Multiple Indicator Cluster Survey 2000
LSO,TECI_PNEUHCP,2000,WQ1,43.0,Multiple Indicator Cluster Survey 2000
LSO,TECI_PNEUHCP,2000,WQ2,40.0,Multiple Indicator Cluster Survey 2000
LSO,TECI_PNEUHCP,2000,WQ3,48.0,Multiple Indicator Cluster Survey 2000
LSO,TECI_PNEUHCP,2000,WQ4,60.0,Multiple Indicator Cluster Survey 2000
LSO,TECI_PNEUHCP,2000,WQ5,60.0,Multiple Indicator Cluster Survey 2000
LSO,TECI_PNEUHCP,2005,ALL,59.0,Demographic and Health Survey 2004-2005
LSO,TECI_PNEUHCP,2005,WQ1,46.0,Demographic and Health Survey 2004-2005
LSO,TECI_PNEUHCP,2005,WQ2,55.0,Demographic and Health Survey 2004-2005
LSO,TECI_PNEUHCP,2005,WQ3,65.0,Demographic and Health Survey 2004-2005
LSO,TECI_PNEUHCP,2005,WQ4,70.0,Demographic and Health Survey 2004-2005
LSO,TECI_PNEUHCP,2005,WQ5,73.0,Demographic and Health Survey 2004-2005
LSO,TECI_PNEUHCP,2009,ALL,65.5,Demographic and Health Survey 2009
LSO,TECI_PNEUHCP,2009,WQ1,57.9,Demographic and Health Survey 2009
LSO,TECI_PNEUHCP,2009,WQ2,73.8,Demographic and Health Survey 2009
LSO,TECI_PNEUHCP,2014,ALL,63.1,Demographic and Health Survey 2014
LSO,TECI_PNEUHCP,2018,ALL,57.5,Multiple Indicator Cluster Survey 2018
LSO,TECI_PNEUHCP,2018,WQ1,53.6,Multiple Indicator Cluster Survey 2018
LSO,TECI_PNEUHCP,2018,WQ2,63.4,Multiple Indicator Cluster Survey 2018
MDG,TECI_ORS,2000,ALL,10.4,Multiple Indicator Cluster Survey 2000
MDG,TECI_ORS,2000,WQ1,9.6,Multiple Indicator Cluster Survey 2000
MDG,TECI_ORS,2000,WQ2,7.6,Multiple Indicator Cluster Survey 2000
MDG,TECI_ORS,2000,WQ3,12.0,Multiple Indicator Cluster Survey 2000
MDG,TECI_ORS,2000,WQ4,13.0,Multiple Indicator Cluster Survey 2000
MDG,TECI_ORS,2000,WQ5,14.5,Multiple Indicator Cluster Survey 2000
MDG,TECI_ORS,2004,ALL,12.4,Demographic and Health Survey 2003-2004
MDG,TECI_ORS,2004,WQ1,6.2,Demographic and Health Survey 2003-2004
MDG,TECI_ORS,2004,WQ2,13.7,Demographic and Health Survey 2003-2004
MDG,TECI_ORS,2004,WQ3,8.0,Demographic and Health Survey 2003-2004
MDG,TECI_ORS,2004,WQ4,27.8,Demographic and Health Survey 2003-2004
MDG,TECI_ORS,2004,WQ5,20.5,Demographic and Health Survey 2003-2004
MDG,TECI_ORS,2009,ALL,16.9,Demographic and Health Survey 2008-2009
MDG,TECI_ORS,2009,WQ1,12.0,Demographic and Health Survey 2008-2009
MDG,TECI_ORS,2009,WQ2,13.8,Demographic and Health Survey 2008-2009
MDG,TECI_ORS,2009,WQ3,14.9,Demographic and Health Survey 2008-2009
MDG,TECI_ORS,2009,WQ4,18.3,Demographic and Health Survey 2008-2009
MDG,TECI_ORS,2009,WQ5,29.0,Demographic and Health Survey 2008-2009
MDG,TECI_ORS,2013,ALL,14.6,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_ORS,2013,WQ1,10.5,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_ORS,2013,WQ2,10.0,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_ORS,2013,WQ3,12.4,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_ORS,2013,WQ4,25.4,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_ORS,2013,WQ5,16.8,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_ORS,2018,ALL,18.7,Multiple Indicator Cluster Survey 2018
MDG,TECI_ORS,2018,WQ1,13.0,Multiple Indicator Cluster Survey 2018
MDG,TECI_ORS,2018,WQ2,17.2,Multiple Indicator Cluster Survey 2018
MDG,TECI_ORS,2018,WQ3,18.5,Multiple Indicator Cluster Survey 2018
MDG,TECI_ORS,2018,WQ4,22.0,Multiple Indicator Cluster Survey 2018
MDG,TECI_ORS,2018,WQ5,30.0,Multiple Indicator Cluster Survey 2018
MDG,TECI_PNEUHCP,2000,ALL,47.0,Multiple Indicator Cluster Survey 2000
MDG,TECI_PNEUHCP,2000,WQ1,45.0,Multiple Indicator Cluster Survey 2000
MDG,TECI_PNEUHCP,2000,WQ2,44.0,Multiple Indicator Cluster Survey 2000
MDG,TECI_PNEUHCP,2000,WQ3,50.0,Multiple Indicator Cluster Survey 2000
MDG,TECI_PNEUHCP,2000,WQ4,51.0,Multiple Indicator Cluster Survey 2000
MDG,TECI_PNEUHCP,2000,WQ5,63.0,Multiple Indicator Cluster Survey 2000
MDG,TECI_PNEUHCP,2004,ALL,48.0,Demographic and Health Survey 2003-2004
MDG,TECI_PNEUHCP,2004,WQ1,50.0,Demographic and Health Survey 2003-2004
MDG,TECI_PNEUHCP,2004,WQ2,44.0,Demographic and Health Survey 2003-2004
MDG,TECI_PNEUHCP,2004,WQ3,38.0,Demographic and Health Survey 2003-2004
MDG,TECI_PNEUHCP,2004,WQ4,48.0,Demographic and Health Survey 2003-2004
MDG,TECI_PNEUHCP,2004,WQ5,66.0,Demographic and Health Survey 2003-2004
MDG,TECI_PNEUHCP,2009,ALL,42.0,Demographic and Health Survey 2008-2009
MDG,TECI_PNEUHCP,2009,WQ1,32.5,Demographic and Health Survey 2008-2009
MDG,TECI_PNEUHCP,2009,WQ2,29.2,Demographic and Health Survey 2008-2009
MDG,TECI_PNEUHCP,2009,WQ3,39.4,Demographic and Health Survey 2008-2009
MDG,TECI_PNEUHCP,2009,WQ4,51.5,Demographic and Health Survey 2008-2009
MDG,TECI_PNEUHCP,2009,WQ5,68.0,Demographic and Health Survey 2008-2009
MDG,TECI_PNEUHCP,2013,ALL,40.5,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_PNEUHCP,2013,WQ1,37.0,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_PNEUHCP,2013,WQ2,35.2,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_PNEUHCP,2013,WQ3,36.7,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_PNEUHCP,2013,WQ4,43.9,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_PNEUHCP,2013,WQ5,58.1,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,TECI_PNEUHCP,2018,ALL,40.4,Multiple Indicator Cluster Survey 2018
MDG,TECI_PNEUHCP,2018,WQ1,33.8,Multiple Indicator Cluster Survey 2018
MDG,TECI_PNEUHCP,2018,WQ2,33.7,Multiple Indicator Cluster Survey 2018
MDG,TECI_PNEUHCP,2018,WQ3,42.6,Multiple Indicator Cluster Survey 2018
MDG,TECI_PNEUHCP,2018,WQ4,47.2,Multiple Indicator Cluster Survey 2018
MDG,TECI_PNEUHCP,2018,WQ5,72.2,Multiple Indicator Cluster Survey 2018
MLI,TECI_ORS,2001,ALL,12.0,Demographic and Health Survey 2001
MLI,TECI_ORS,2006,ALL,14.0,Demographic and Health Survey 2006
MLI,TECI_ORS,2006,WQ1,8.3,Demographic and Health Survey 2006
MLI,TECI_ORS,2006,WQ2,11.0,Demographic and Health Survey 2006
MLI,TECI_ORS,2006,WQ3,14.0,Demographic and Health Survey 2006
MLI,TECI_ORS,2006,WQ4,14.8,Demographic and Health Survey 2006
MLI,TECI_ORS,2006,WQ5,29.4,Demographic and Health Survey 2006
MLI,TECI_ORS,2010,ALL,17.8,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_ORS,2010,WQ1,16.2,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_ORS,2010,WQ2,17.6,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_ORS,2010,WQ3,16.8,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_ORS,2010,WQ4,17.9,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_ORS,2010,WQ5,23.1,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_ORS,2015,ALL,20.9,Multiple Indicator Cluster Survey 2015
MLI,TECI_ORS,2015,WQ1,14.1,Multiple Indicator Cluster Survey 2015
MLI,TECI_ORS,2015,WQ2,16.7,Multiple Indicator Cluster Survey 2015
MLI,TECI_ORS,2015,WQ3,18.3,Multiple Indicator Cluster Survey 2015
MLI,TECI_ORS,2015,WQ4,24.4,Multiple Indicator Cluster Survey 2015
MLI,TECI_ORS,2015,WQ5,36.4,Multiple Indicator Cluster Survey 2015
MLI,TECI_ORS,2018,ALL,21.4,Demographic and Health Survey 2018
MLI,TECI_ORS,2018,WQ1,19.8,Demographic and Health Survey 2018
MLI,TECI_ORS,2018,WQ2,21.2,Demographic and Health Survey 2018
MLI,TECI_ORS,2018,WQ3,23.0,Demographic and Health Survey 2018
MLI,TECI_ORS,2018,WQ4,22.7,Demographic and Health Survey 2018
MLI,TECI_ORS,2018,WQ5,21.0,Demographic and Health Survey 2018
MLI,TECI_PNEUHCP,2001,ALL,36.0,Demographic and Health Survey 2001
MLI,TECI_PNEUHCP,2006,ALL,38.0,Demographic and Health Survey 2006
MLI,TECI_PNEUHCP,2006,WQ1,28.0,Demographic and Health Survey 2006
MLI,TECI_PNEUHCP,2006,WQ2,32.0,Demographic and Health Survey 2006
MLI,TECI_PNEUHCP,2006,WQ3,30.0,Demographic and Health Survey 2006
MLI,TECI_PNEUHCP,2006,WQ4,43.0,Demographic and Health Survey 2006
MLI,TECI_PNEUHCP,2006,WQ5,60.0,Demographic and Health Survey 2006
MLI,TECI_PNEUHCP,2010,ALL,36.2,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_PNEUHCP,2010,WQ1,21.1,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_PNEUHCP,2010,WQ2,36.0,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_PNEUHCP,2010,WQ3,29.1,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_PNEUHCP,2010,WQ4,40.5,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_PNEUHCP,2010,WQ5,57.8,Multiple Indicator Cluster Survey 2009-2010
MLI,TECI_PNEUHCP,2013,ALL,26.7,Demographic and Health Survey 2012-2013
MLI,TECI_PNEUHCP,2013,WQ1,18.4,Demographic and Health Survey 2012-2013
MLI,TECI_PNEUHCP,2013,WQ2,20.3,Demographic and Health Survey 2012-2013
MLI,TECI_PNEUHCP,2013,WQ3,23.3,Demographic and Health Survey 2012-2013
MLI,TECI_PNEUHCP,2013,WQ4,41.0,Demographic and Health Survey 2012-2013
MLI,TECI_PNEUHCP,2013,WQ5,40.4,Demographic and Health Survey 2012-2013
MLI,TECI_PNEUHCP,2015,ALL,23.0,Multiple Indicator Cluster Survey 2015
MLI,TECI_PNEUHCP,2015,WQ1,19.4,Multiple Indicator Cluster Survey 2015
MLI,TECI_PNEUHCP,2015,WQ2,36.6,Multiple Indicator Cluster Survey 2015
MLI,TECI_PNEUHCP,2015,WQ3,25.5,Multiple Indicator Cluster Survey 2015
MLI,TECI_PNEUHCP,2015,WQ4,18.8,Multiple Indicator Cluster Survey 2015
MLI,TECI_PNEUHCP,2015,WQ5,12.0,Multiple Indicator Cluster Survey 2015
MLI,TECI_PNEUHCP,2018,ALL,34.7,Demographic and Health Survey 2018
MLI,TECI_PNEUHCP,2018,WQ1,40.7,Demographic and Health Survey 2018
MLI,TECI_PNEUHCP,2018,WQ2,30.4,Demographic and Health Survey 2018
MLI,TECI_PNEUHCP,2018,WQ3,10.3,Demographic and Health Survey 2018
MLI,TECI_PNEUHCP,2018,WQ4,40.9,Demographic and Health Survey 2018
MLI,TECI_PNEUHCP,2018,WQ5,45.4,Demographic and Health Survey 2018
MOZ,TECI_ORS,2003,ALL,48.5,Demographic and Health Survey 2003
MOZ,TECI_ORS,2003,WQ1,35.3,Demographic and Health Survey 2003
MOZ,TECI_ORS,2003,WQ2,38.9,Demographic and Health Survey 2003
MOZ,TECI_ORS,2003,WQ3,51.1,Demographic and Health Survey 2003
MOZ,TECI_ORS,2003,WQ4,65.6,Demographic and Health Survey 2003
MOZ,TECI_ORS,2003,WQ5,60.5,Demographic and Health Survey 2003
MOZ,TECI_ORS,2008,ALL,45.7,Multiple Indicator Cluster Survey 2008
MOZ,TECI_ORS,2008,WQ1,39.7,Multiple Indicator Cluster Survey 2008
MOZ,TECI_ORS,2008,WQ2,42.2,Multiple Indicator Cluster Survey 2008
MOZ,TECI_ORS,2008,WQ3,47.1,Multiple Indicator Cluster Survey 2008
MOZ,TECI_ORS,2008,WQ4,51.8,Multiple Indicator Cluster Survey 2008
MOZ,TECI_ORS,2008,WQ5,50.1,Multiple Indicator Cluster Survey 2008
MOZ,TECI_ORS,2011,ALL,55.0,Demographic and Health Survey 2011
MOZ,TECI_ORS,2011,WQ1,40.8,Demographic and Health Survey 2011
MOZ,TECI_ORS,2011,WQ2,45.0,Demographic and Health Survey 2011
MOZ,TECI_ORS,2011,WQ3,62.2,Demographic and Health Survey 2011
MOZ,TECI_ORS,2011,WQ4,63.8,Demographic and Health Survey 2011
MOZ,TECI_ORS,2011,WQ5,69.6,Demographic and Health Survey 2011
MOZ,TECI_ORS,2015,ALL,45.9,AIDS Indicator Survey 2015
MOZ,TECI_ORS,2015,WQ1,28.9,AIDS Indicator Survey 2015
MOZ,TECI_ORS,2015,WQ2,37.5,AIDS Indicator Survey 2015
MOZ,TECI_ORS,2015,WQ3,53.5,AIDS Indicator Survey 2015
MOZ,TECI_ORS,2015,WQ4,66.5,AIDS Indicator Survey 2015
MOZ,TECI_ORS,2015,WQ5,55.2,AIDS Indicator Survey 2015
MOZ,TECI_PNEUHCP,2003,ALL,55.0,Demographic and Health Survey 2003
MOZ,TECI_PNEUHCP,2003,WQ1,42.0,Demographic and Health Survey 2003
MOZ,TECI_PNEUHCP,2003,WQ2,54.0,Demographic and Health Survey 2003
MOZ,TECI_PNEUHCP,2003,WQ3,53.0,Demographic and Health Survey 2003
MOZ,TECI_PNEUHCP,2003,WQ4,66.0,Demographic and Health Survey 2003
MOZ,TECI_PNEUHCP,2003,WQ5,63.0,Demographic and Health Survey 2003
MOZ,TECI_PNEUHCP,2008,ALL,65.0,Multiple Indicator Cluster Survey 2008
MOZ,TECI_PNEUHCP,2008,WQ1,57.0,Multiple Indicator Cluster Survey 2008
MOZ,TECI_PNEUHCP,2008,WQ2,68.0,Multiple Indicator Cluster Survey 2008
MOZ,TECI_PNEUHCP,2008,WQ3,71.0,Multiple Indicator Cluster Survey 2008
MOZ,TECI_PNEUHCP,2008,WQ4,59.0,Multiple Indicator Cluster Survey 2008
MOZ,TECI_PNEUHCP,2008,WQ5,70.0,Multiple Indicator Cluster Survey 2008
MOZ,TECI_PNEUHCP,2011,ALL,50.2,Demographic and Health Survey 2011
MOZ,TECI_PNEUHCP,2011,WQ1,44.1,Demographic and Health Survey 2011
MOZ,TECI_PNEUHCP,2011,WQ2,39.4,Demographic and Health Survey 2011
MOZ,TECI_PNEUHCP,2011,WQ3,49.6,Demographic and Health Survey 2011
MOZ,TECI_PNEUHCP,2011,WQ4,51.4,Demographic and Health Survey 2011
MOZ,TECI_PNEUHCP,2011,WQ5,66.8,Demographic and Health Survey 2011
MOZ,TECI_PNEUHCP,2015,ALL,56.5,AIDS Indicator Survey 2015
MOZ,TECI_PNEUHCP,2015,WQ1,48.6,AIDS Indicator Survey 2015
MOZ,TECI_PNEUHCP,2015,WQ2,53.4,AIDS Indicator Survey 2015
MOZ,TECI_PNEUHCP,2015,WQ3,50.4,AIDS Indicator Survey 2015
MOZ,TECI_PNEUHCP,2015,WQ4,72.3,AIDS Indicator Survey 2015
MOZ,TECI_PNEUHCP,2015,WQ5,59.1,AIDS Indicator Survey 2015
MRT,TECI_ORS,2001,ALL,22.6,Demographic and Health Survey 2000-2001
MRT,TECI_ORS,2007,ALL,20.1,Multiple Indicator Cluster Survey 2007
MRT,TECI_ORS,2007,WQ1,10.4,Multiple Indicator Cluster Survey 2007
MRT,TECI_ORS,2007,WQ2,15.9,Multiple Indicator Cluster Survey 2007
MRT,TECI_ORS,2007,WQ3,23.2,Multiple Indicator Cluster Survey 2007
MRT,TECI_ORS,2007,WQ4,26.1,Multiple Indicator Cluster Survey 2007
MRT,TECI_ORS,2007,WQ5,33.5,Multiple Indicator Cluster Survey 2007
MRT,TECI_ORS,2011,ALL,18.8,Multiple Indicator Cluster Survey 2011
MRT,TECI_ORS,2011,WQ1,8.5,Multiple Indicator Cluster Survey 2011
MRT,TECI_ORS,2011,WQ2,14.5,Multiple Indicator Cluster Survey 2011
MRT,TECI_ORS,2011,WQ3,21.0,Multiple Indicator Cluster Survey 2011
MRT,TECI_ORS,2011,WQ4,20.6,Multiple Indicator Cluster Survey 2011
MRT,TECI_ORS,2011,WQ5,32.5,Multiple Indicator Cluster Survey 2011
MRT,TECI_ORS,2015,ALL,25.4,Multiple Indicator Cluster Survey 2015
MRT,TECI_ORS,2015,WQ1,16.2,Multiple Indicator Cluster Survey 2015
MRT,TECI_ORS,2015,WQ2,19.5,Multiple Indicator Cluster Survey 2015
MRT,TECI_ORS,2015,WQ3,32.8,Multiple Indicator Cluster Survey 2015
MRT,TECI_ORS,2015,WQ4,31.1,Multiple Indicator Cluster Survey 2015
MRT,TECI_ORS,2015,WQ5,41.7,Multiple Indicator Cluster Survey 2015
MRT,TECI_PNEUHCP,2001,ALL,41.0,Demographic and Health Survey 2000-2001
MRT,TECI_PNEUHCP,2007,ALL,45.0,Multiple Indicator Cluster Survey 2007
MRT,TECI_PNEUHCP,2007,WQ1,33.0,Multiple Indicator Cluster Survey 2007
MRT,TECI_PNEUHCP,2007,WQ2,33.0,Multiple Indicator Cluster Survey 2007
MRT,TECI_PNEUHCP,2007,WQ3,36.0,Multiple Indicator Cluster Survey 2007
MRT,TECI_PNEUHCP,2007,WQ4,55.0,Multiple Indicator Cluster Survey 2007
MRT,TECI_PNEUHCP,2007,WQ5,64.0,Multiple Indicator Cluster Survey 2007
MRT,TECI_PNEUHCP,2011,ALL,43.1,Multiple Indicator Cluster Survey 2011
MRT,TECI_PNEUHCP,2011,WQ1,24.7,Multiple Indicator Cluster Survey 2011
MRT,TECI_PNEUHCP,2011,WQ2,38.4,Multiple Indicator Cluster Survey 2011
MRT,TECI_PNEUHCP,2011,WQ3,46.8,Multiple Indicator Cluster Survey 2011
MRT,TECI_PNEUHCP,2011,WQ4,70.7,Multiple Indicator Cluster Survey 2011
MRT,TECI_PNEUHCP,2011,WQ5,50.9,Multiple Indicator Cluster Survey 2011
MRT,TECI_PNEUHCP,2015,ALL,33.7,Multiple Indicator Cluster Survey 2015
MRT,TECI_PNEUHCP,2015,WQ1,18.1,Multiple Indicator Cluster Survey 2015
MRT,TECI_PNEUHCP,2015,WQ2,28.4,Multiple Indicator Cluster Survey 2015
MRT,TECI_PNEUHCP,2015,WQ3,31.8,Multiple Indicator Cluster Survey 2015
MRT,TECI_PNEUHCP,2015,WQ4,41.4,Multiple Indicator Cluster Survey 2015
MRT,TECI_PNEUHCP,2015,WQ5,48.3,Multiple Indicator Cluster Survey 2015
MWI,TECI_ORS,2000,ALL,47.9,Demographic and Health Survey 2000
MWI,TECI_ORS,2005,ALL,61.1,Demographic and Health Survey 2004-2005
MWI,TECI_ORS,2005,WQ1,56.0,Demographic and Health Survey 2004-2005
MWI,TECI_ORS,2005,WQ2,63.4,Demographic and Health Survey 2004-2005
MWI,TECI_ORS,2005,WQ3,59.0,Demographic and Health Survey 2004-2005
MWI,TECI_ORS,2005,WQ4,63.6,Demographic and Health Survey 2004-2005
MWI,TECI_ORS,2005,WQ5,66.4,Demographic and Health Survey 2004-2005
MWI,TECI_ORS,2006,ALL,55.2,Multiple Indicator Cluster Survey 2006
MWI,TECI_ORS,2006,WQ1,52.0,Multiple Indicator Cluster Survey 2006
MWI,TECI_ORS,2006,WQ2,51.4,Multiple Indicator Cluster Survey 2006
MWI,TECI_ORS,2006,WQ3,54.3,Multiple Indicator Cluster Survey 2006
MWI,TECI_ORS,2006,WQ4,59.3,Multiple Indicator Cluster Survey 2006
MWI,TECI_ORS,2006,WQ5,62.3,Multiple Indicator Cluster Survey 2006
MWI,TECI_ORS,2010,ALL,69.0,Demographic and Health Survey 2010
MWI,TECI_ORS,2010,WQ1,66.9,Demographic and Health Survey 2010
MWI,TECI_ORS,2010,WQ2,69.9,Demographic and Health Survey 2010
MWI,TECI_ORS,2010,WQ3,67.6,Demographic and Health Survey 2010
MWI,TECI_ORS,2010,WQ4,68.9,Demographic and Health Survey 2010
MWI,TECI_ORS,2010,WQ5,72.7,Demographic and Health Survey 2010
MWI,TECI_ORS,2014,ALL,63.5,Multiple Indicator Cluster Survey 2013-2014
MWI,TECI_ORS,2014,WQ1,59.5,Multiple Indicator Cluster Survey 2013-2014
MWI,TECI_ORS,2014,WQ2,65.0,Multiple Indicator Cluster Survey 2013-2014
MWI,TECI_ORS,2014,WQ3,65.6,Multiple Indicator Cluster Survey 2013-2014
MWI,TECI_ORS,2014,WQ4,62.8,Multiple Indicator Cluster Survey 2013-2014
MWI,TECI_ORS,2014,WQ5,66.9,Multiple Indicator Cluster Survey 2013-2014
MWI,TECI_ORS,2016,ALL,64.7,Demographic and Health Survey 2015-2016
MWI,TECI_ORS,2016,WQ1,62.9,Demographic and Health Survey 2015-2016
MWI,TECI_ORS,2016,WQ2,64.2,Demographic and Health Survey 2015-2016
MWI,TECI_ORS,2016,WQ3,66.0,Demographic and Health Survey 2015-2016
MWI,TECI_ORS,2016,WQ4,70.1,Demographic and Health Survey 2015-2016
MWI,TECI_ORS,2016,WQ5,61.0,Demographic and Health Survey 2015-2016
MWI,TECI_ORS,2020,ALL,51.4,Multiple Indicator Cluster Survey 2019-2020
MWI,TECI_ORS,2020,WQ1,44.6,Multiple Indicator Cluster Survey 2019-2020
MWI,TECI_ORS,2020,WQ2,53.9,Multiple Indicator Cluster Survey 2019-2020
MWI,TECI_ORS,2020,WQ3,55.0,Multiple Indicator Cluster Survey 2019-2020
MWI,TECI_ORS,2020,WQ4,54.3,Multiple Indicator Cluster Survey 2019-2020
MWI,TECI_ORS,2020,WQ5,53.1,Multiple Indicator Cluster Survey 2019-2020
MWI,TECI_PNEUHCP,2000,ALL,27.0,Demographic and Health Survey 2000
MWI,TECI_PNEUHCP,2005,ALL,37.0,Demographic and Health Survey 2004-2005
MWI,TECI_PNEUHCP,2005,WQ1,30.0,Demographic and Health Survey 2004-2005
MWI,TECI_PNEUHCP,2005,WQ2,34.0,Demographic and Health Survey 2004-2005
MWI,TECI_PNEUHCP,2005,WQ3,37.0,Demographic and Health Survey 2004-2005
